"date","count","package","version"
2021-04-07,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-08,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-09,14,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-10,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-11,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-12,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-13,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-14,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-15,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-16,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-17,2,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-18,14,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-19,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-20,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-21,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-22,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-23,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-24,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-25,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-26,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-27,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-28,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-29,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-30,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-01,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-02,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-03,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-04,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-05,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-06,24,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-07,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-08,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-09,2,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-10,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-11,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-12,21,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-13,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-14,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-15,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-16,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-17,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-18,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-19,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-20,14,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-21,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-22,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-23,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-24,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-25,22,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-26,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-27,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-28,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-29,5,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-30,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-05-31,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-06-01,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-06-02,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-06-03,13,"rjdmarkdown","rjdmarkdown_0.2.0"
